file_name, filter_, image_size, camera, center_ra(deg), center_dec(deg), width_ra('), width_dec('), jd, exp_time(s), ccd_temp(C)
19970409_1440_14.72.fits,14.72,"(2048, 15000)",Loral1,219.999081232,33.0076556109,148.374980503,20.3159887228,2450547.85579,30720.0,-33.15
19970414_1240_14.72.fits,14.72,"(2048, 15000)",Loral1,190.003128959,33.0020565091,148.372883159,20.3159887228,2450552.75903,30720.0,-33.15
19970414_1710_14.72.fits,14.72,"(2048, 15000)",Loral1,257.499117457,33.0167017987,148.372673417,20.3159887228,2450552.94602,30720.0,-33.15
19970408_1200_14.72.fits,14.72,"(2048, 15000)",Loral1,179.999113954,33.0046897536,148.372673442,20.3150304214,2450546.74769,30720.0,-33.15
19970408_1250_14.72.fits,14.72,"(2048, 15000)",Loral1,192.498932728,33.0056570278,148.372673442,20.3150304214,2450546.78233,30720.0,-33.15
19970603_1450_14.72.fits,14.72,"(2048, 15000)",Loral1,222.498942654,33.0024445821,148.3730929,20.3159887228,2450602.71254,30720.0,-33.15
19970414_1300_14.72.fits,14.72,"(2048, 15000)",Loral1,195.003241793,33.0025861536,148.372883184,20.3159887228,2450552.77288,30720.0,-33.15
19970603_1550_14.72.fits,14.72,"(2048, 15000)",Loral1,237.49901636,33.0060398284,148.374980478,20.3159887228,2450602.7541,30720.0,-33.15
19970414_1410_14.72.fits,14.72,"(2048, 15000)",Loral1,212.49902571,33.0053111909,148.3730929,20.3159887228,2450552.82136,30720.0,-33.15
19970414_1020_14.72.fits,14.72,"(2048, 15000)",Loral1,154.998980746,33.001793609,148.372883184,20.3159887228,2450552.66204,30720.0,-33.15
19970603_1730_14.72.fits,14.72,"(2048, 15000)",Loral1,262.499047721,33.0131876495,148.372883159,20.3159887228,2450602.82336,30720.0,-33.15
19970410_1310_14.72.fits,14.72,"(2048, 15000)",Loral1,197.499021241,33.003928505,148.372883159,20.3150304214,2450548.79072,30720.0,-33.15
19970409_1700_14.72.fits,14.72,"(2048, 15000)",Loral1,254.998945878,33.0167322627,148.3730929,20.3159887228,2450547.95275,30720.0,-33.15
19970409_1610_14.72.fits,14.72,"(2048, 15000)",Loral1,242.503166991,33.0132371061,148.372883184,20.3159887228,2450547.91813,30720.0,-33.15
19970410_1200_14.72.fits,14.72,"(2048, 15000)",Loral1,180.003200439,33.0023759651,148.372883159,20.3150304214,2450548.74224,30720.0,-33.15
19970409_1340_14.72.fits,14.72,"(2048, 15000)",Loral1,205.003248741,33.0047953542,148.374980503,20.3159887228,2450547.81424,30720.0,-33.15
19970408_1330_14.72.fits,14.72,"(2048, 15000)",Loral1,202.499025608,33.0069523976,148.372883184,20.3150304214,2450546.81003,30720.0,-33.15
19970409_1540_14.72.fits,14.72,"(2048, 15000)",Loral1,235.003307979,33.0112450343,148.374980478,20.3159887228,2450547.89735,30720.0,-33.15
19970408_1100_14.72.fits,14.72,"(2048, 15000)",Loral1,164.998979365,33.0045408733,148.372883159,20.3150304214,2450546.70613,30720.0,-33.15
19970414_1340_14.72.fits,14.72,"(2048, 15000)",Loral1,205.003297057,33.0039858052,148.374980503,20.3159887228,2450552.80059,30720.0,-33.15
19970408_1310_14.72.fits,14.72,"(2048, 15000)",Loral1,197.498965014,33.0062491953,148.374770761,20.3150304214,2450546.79618,30720.0,-33.15
19970603_1340_14.72.fits,14.72,"(2048, 15000)",Loral1,204.999049235,32.9993106796,148.372673417,20.3159887228,2450602.66406,30720.0,-33.15
19970414_1250_14.72.fits,14.72,"(2048, 15000)",Loral1,192.499000265,33.0023062281,148.372253983,20.3159887228,2450552.76594,30720.0,-33.15
19970410_1250_14.72.fits,14.72,"(2048, 15000)",Loral1,192.499052943,33.0033375585,148.37519022,20.3150304214,2450548.77686,30720.0,-33.15
19970408_1000_14.72.fits,14.72,"(2048, 15000)",Loral1,149.999065059,33.0055022956,148.372883159,20.3150304214,2450546.66457,30720.0,-33.15
19970410_1220_14.72.fits,14.72,"(2048, 15000)",Loral1,185.003237418,33.0026702832,148.372883159,20.3150304214,2450548.7561,30720.0,-33.15
19970408_0920_14.72.fits,14.72,"(2048, 15000)",Loral1,139.99900754,33.0067306665,148.372883159,20.3150304214,2450546.63686,30720.0,-33.15
19970414_1000_14.72.fits,14.72,"(2048, 15000)",Loral1,149.999022379,33.0022515159,148.372883184,20.3159887228,2450552.64818,30720.0,-33.15
19970409_1220_14.72.fits,14.72,"(2048, 15000)",Loral1,185.003263885,33.002439861,148.374770761,20.3159887228,2450547.75883,30720.0,-33.15
19970410_1510_14.72.fits,14.72,"(2048, 15000)",Loral1,227.499103184,33.0096037187,148.374980503,20.3150304214,2450548.87383,30720.0,-33.15
19970408_0910_14.72.fits,14.72,"(2048, 15000)",Loral1,137.499033201,33.0071064449,148.372883159,20.3150304214,2450546.62993,30720.0,-33.15
19970414_1310_14.72.fits,14.72,"(2048, 15000)",Loral1,197.498936425,33.0028938612,148.372883159,20.3159887228,2450552.7798,30720.0,-33.15
19970603_1710_14.72.fits,14.72,"(2048, 15000)",Loral1,257.499015215,33.0116917381,148.372883159,20.3159887228,2450602.80951,30720.0,-33.15
19970408_1350_14.72.fits,14.72,"(2048, 15000)",Loral1,207.498953506,33.0077612613,148.372883159,20.3150304214,2450546.82388,30720.0,-33.15
19970603_1320_14.72.fits,14.72,"(2048, 15000)",Loral1,199.998970576,32.9986654945,148.372883159,20.3159887228,2450602.6502,30720.0,-33.15
19970409_1720_14.72.fits,14.72,"(2048, 15000)",Loral1,259.999115619,33.0181615612,148.372883159,20.3159887228,2450547.9666,30720.0,-33.15
19970410_1410_14.72.fits,14.72,"(2048, 15000)",Loral1,212.503268252,33.0063496383,148.372883184,20.3150304214,2450548.83229,30720.0,-33.15
19970603_1300_14.72.fits,14.72,"(2048, 15000)",Loral1,195.002747163,32.9981418874,148.372883159,20.3159887228,2450602.63636,30720.0,-33.15
19970409_1150_14.72.fits,14.72,"(2048, 15000)",Loral1,177.499035494,33.0020423128,148.374980478,20.3159887228,2450547.73803,30720.0,-33.15
19970603_1520_14.72.fits,14.72,"(2048, 15000)",Loral1,230.003188137,33.0041539043,148.374770761,20.3159887228,2450602.73334,30720.0,-33.15
19970414_1330_14.72.fits,14.72,"(2048, 15000)",Loral1,202.498988245,33.0035942617,148.375190245,20.3159887228,2450552.79365,30720.0,-33.15
19970603_1530_14.72.fits,14.72,"(2048, 15000)",Loral1,232.498976798,33.0047635566,148.3730929,20.3159887228,2450602.74025,30720.0,-33.15
19970410_1050_14.72.fits,14.72,"(2048, 15000)",Loral1,162.499021774,33.0023240286,148.374980503,20.3150304214,2450548.69374,30720.0,-33.15
19970410_1520_14.72.fits,14.72,"(2048, 15000)",Loral1,230.003241238,33.0102134898,148.372883159,20.3150304214,2450548.88077,30720.0,-33.15
19970410_1700_14.72.fits,14.72,"(2048, 15000)",Loral1,254.999136997,33.0169734274,148.374980503,20.3150304214,2450548.95002,30720.0,-33.15
19970414_1800_14.72.fits,14.72,"(2048, 15000)",Loral1,270.003143669,33.0203042126,148.372883184,20.3159887228,2450552.98066,30720.0,-33.15
19970414_0950_14.72.fits,14.72,"(2048, 15000)",Loral1,147.499190328,33.0025248038,147.651614434,20.3159887228,2450552.64126,30720.0,-33.15
19970409_1510_14.72.fits,14.72,"(2048, 15000)",Loral1,227.499079478,33.0093731484,148.372883184,20.3159887228,2450547.87656,30720.0,-33.15
19970408_0830_14.72.fits,14.72,"(2048, 15000)",Loral1,127.499017646,33.0088628968,148.794654438,20.3150304214,2450546.60222,30720.0,-33.15
19970408_1140_14.72.fits,14.72,"(2048, 15000)",Loral1,174.999104653,33.004515803,148.372883159,20.3150304214,2450546.73384,30720.0,-33.15
19970409_1320_14.72.fits,14.72,"(2048, 15000)",Loral1,200.003159718,33.0040386393,148.374980503,20.3159887228,2450547.80039,30720.0,-33.15
19970603_1720_14.72.fits,14.72,"(2048, 15000)",Loral1,260.003298929,33.0124389176,148.372883184,20.3159887228,2450602.81645,30720.0,-33.15
19970414_1500_14.72.fits,14.72,"(2048, 15000)",Loral1,224.998968421,33.0079799084,148.372883159,20.3159887228,2450552.85599,30720.0,-33.15
19970414_1450_14.72.fits,14.72,"(2048, 15000)",Loral1,222.503251695,33.007405819,148.374980478,20.3159887228,2450552.84907,30720.0,-33.15
19970408_1320_14.72.fits,14.72,"(2048, 15000)",Loral1,200.003267995,33.0065878335,148.374980478,20.3150304214,2450546.80312,30720.0,-33.15
19970410_1240_14.72.fits,14.72,"(2048, 15000)",Loral1,190.003159533,33.0030857647,148.374980503,20.3150304214,2450548.76995,30720.0,-33.15
19970603_1840_14.72.fits,14.72,"(2048, 15000)",Loral1,279.999121262,33.0184325213,148.372883159,20.3159887228,2450602.87184,30720.0,-33.15
19970410_1140_14.72.fits,14.72,"(2048, 15000)",Loral1,175.003212003,33.0022050573,148.3730929,20.3150304214,2450548.72839,30720.0,-33.15
19970410_1130_14.72.fits,14.72,"(2048, 15000)",Loral1,172.499048465,33.0021662843,148.372883184,20.3150304214,2450548.72145,30720.0,-33.15
19970410_1420_14.72.fits,14.72,"(2048, 15000)",Loral1,214.998951792,33.0068386914,148.374980503,20.3150304214,2450548.8392,30720.0,-33.15
19970409_1310_14.72.fits,14.72,"(2048, 15000)",Loral1,197.499028344,33.0037002053,148.372883184,20.3159887228,2450547.79345,30720.0,-33.15
19970409_1450_14.72.fits,14.72,"(2048, 15000)",Loral1,222.503150994,33.0082101393,148.372883184,20.3159887228,2450547.86272,30720.0,-33.15
19970414_0930_14.72.fits,14.72,"(2048, 15000)",Loral1,142.49897943,33.0031575445,148.372883159,20.3159887228,2450552.6274,30720.0,-33.15
19970409_1250_14.72.fits,14.72,"(2048, 15000)",Loral1,192.499046811,33.00310862,148.372883159,20.3159887228,2450547.7796,30720.0,-33.15
19970410_1450_14.72.fits,14.72,"(2048, 15000)",Loral1,222.499005241,33.0084386767,148.374980478,20.3150304214,2450548.85998,30720.0,-33.15
19970410_1720_14.72.fits,14.72,"(2048, 15000)",Loral1,259.999055332,33.0184052778,148.372883184,20.3150304214,2450548.96387,30720.0,-33.15
19970410_1400_14.72.fits,14.72,"(2048, 15000)",Loral1,209.99908424,33.0058822685,148.374980478,20.3150304214,2450548.82535,30720.0,-33.15
19970409_1100_14.72.fits,14.72,"(2048, 15000)",Loral1,164.9991393,33.0020005158,148.794444721,20.3159887228,2450547.7034,30720.0,-33.15
